cancel	dept_code	dept_group	week_section1	week_section2	week_section3	week_section4	authorize_p	authorize_r	brief_eng	dept_chiabbr	not_choose	course_code	percentage	full_flag	limit	selfTeach	credit	intensive	fillcounter	for_query	acadm_year	course_kind	selfTeachName	send_time	eng_name	course_group	exp_hours	serial_no	status	emi	counter_exceptAuth	rt	gender_restrict	eng_teach	classes	dept_engfull	restrict	school_avg	umd	authorize_using	dept_group_name	course_avg	teacher	class_name	time_inf	chn_name	form_s_name	moocs_teach	hours	form_s	tname	counter	deleteQ	option_code	tcode	scoreEnt	iCounter	limit_count_h	comment	acadm_term	generalCore	programs
	LU21						10	0.40		英語系（學）		ENU0269			0		2.0				115	半			English Conversation (I) </br>[ Program: The EMI Specialization Program of English Communication and Critical Thinking ]	B		0086			1	N		是			◎限本系(含雙主修)、輔系修習◎限大一修習			-1			常紹如		四 6-7 和平 製作教室B	英語會話（一） </br>[ 學分學程：英語表達、思辨與溝通專業學分學程 ]	一			1		0		必				25	建議修習輔系第一年時選修	1		ZU6S
	LU21						1	0.04		英語系（學）		ENU0269			0		2.0				115	半			English Conversation (I) </br>[ Program: The EMI Specialization Program of English Communication and Critical Thinking ]	C		0087			1	N		是			◎限本系(含雙主修)、輔系修習◎限大一修習			-1			柯衣凡		四 8-9 和平 國語中心608	英語會話（一） </br>[ 學分學程：英語表達、思辨與溝通專業學分學程 ]	一			1		0		必				25	建議修習輔系第一年時選修	1		ZU6S
	LU21						10	0.40		英語系（學）		ENU0269			0		2.0				115	半			English Conversation (I) </br>[ Program: The EMI Specialization Program of English Communication and Critical Thinking ]	D		0088			1	N		是			◎限本系(含雙主修)、輔系修習◎限大一修習			-1			常紹如		四 8-9 和平 製作教室B	英語會話（一） </br>[ 學分學程：英語表達、思辨與溝通專業學分學程 ]	一			1		0		必				25	建議修習輔系第一年時選修	1		ZU6S
	LU21						10	0.40		英語系（學）		ENU0269			0		2.0				115	半			English Conversation (I) </br>[ Program: The EMI Specialization Program of English Communication and Critical Thinking ]	E		0089			2	N		是			◎限本系(含雙主修)、輔系修習◎限大一修習			-2			多德		五 1-2 和平 圖傳系一般教室	英語會話（一） </br>[ 學分學程：英語表達、思辨與溝通專業學分學程 ]	一			1		0		必				25	建議修習輔系第一年時選修	1		ZU6S
	LU21						10	0.40		英語系（學）		ENU0269			0		2.0				115	半			English Conversation (I) </br>[ Program: The EMI Specialization Program of English Communication and Critical Thinking ]	F		0090			0	N		是			◎限本系(含雙主修)、輔系修習◎限大一修習			0			多德		五 3-4 和平 圖傳系一般教室	英語會話（一） </br>[ 學分學程：英語表達、思辨與溝通專業學分學程 ]	一			1		0		必				25	建議修習輔系第一年時選修	1		ZU6S
	LU21						2	0.10		英語系（學）		ENU0281			0		2.0				115	半			English Pronunciation (I)	A		0091			1	N		是			◎限本系(含雙主修)修習◎限大一修習			-1			陳正賢		四 3-4 和平 雲202	英語發音（一）	一			1		0		選				20		1		
	LU21						0	0.00		英語系（學）		ENU0281			0		2.0				115	半			English Pronunciation (I)	B		0092			2	N		是			◎限本系(含雙主修)修習◎限大一修習			-2			林至誠		四 3-4 和平 科技系TB312教室	英語發音（一）	一			1		0		選				20		1		
	LU21						5	0.25		英語系（學）		ENU0281			0		2.0				115	半			English Pronunciation (I)	C		0093			0	N		是			◎限本系(含雙主修)修習◎限大一修習			0			張妙霞		四 3-4 和平 泰順街AI所研究室	英語發音（一）	一			1		0		選				20		1		
	LU21						0	0.00		英語系（學）		ENU0281			0		2.0				115	半			English Pronunciation (I)	D		0094			1	N		是			◎限本系(含雙主修)修習◎限大一修習			-1			羅美蘭		五 3-4 和平 科技系TB312教室	英語發音（一）	一			1		0		選				20		1		
	LU21						2	0.05		英語系（學）		ENU0279			0		2.0				115	半			Basic Aural-Oral Training in English (I)			0095			2	N		是	1		◎限本系(含雙主修)修習◎限大一修習			-2			許月貴	甲	一 6-7 和平 科技系TB212教室	英語聽講（一）	一			1		0		選				40		1		
	LU21						10	0.25		英語系（學）		ENU0279			0		2.0				115	半			Basic Aural-Oral Training in English (I)			0096			4	N		是	2		◎限本系(含雙主修)修習◎限大一修習			-4			吳靜蘭	乙	一 6-7 和平 科技系TB213教室	英語聽講（一）	一			1		0		選				40		1		
	LU21						10	0.20		英語系（學）		ENU6024			0		3.0				115	半			English Phonetics </br>[ Program: The Inter-disciplinary Program of Technology-assisted Teaching Industry The Specialization Program of Linguistics ]			0097			8	N		是			◎限本系(含雙主修)修習◎限大一修習			-8			林蕙珊		二 2-4 和平 工401	英語語音學 </br>[ 學分學程：科技化教學產業學分學程 語言科學專業學分學程 ]	一			1		0		必				50		1		ZU47/ZU6Q
	MU90						10	0.20		音樂系（學）		MUC9017			0		2.0				115	半			The Interpretation of French Songs (I)			0098			6	N			9					-1			林孟君	大碩	五 6-7 和平 音樂系演奏廳	法文藝術歌曲詮釋（一）						5		選				50		1		
	HD71						3	0.10		科技系（博）		ITD0019			3		3.0				115	半			Special Topics in Adult Learning Theory			0099			2	N					◎課程開放上修			0			張基成		五 7-9 和平 科技系TA513教室	成人學習理論專題研究						2		選				30		1		
	LU21						2	0.04		英語系（學）		ENU0150			0		2.0				115	半			Introduction to TEFL </br>[ Program: The Inter-disciplinary Program of Technology-assisted Teaching Industry ]	A		0100			32	N		是						-10			李宜倩		四 5-6 和平 綜913	英語教學概論 </br>[ 學分學程：科技化教學產業學分學程 ]	二			2		22		必				48	建議修習輔系第一年時選修	1		ZU47
	LU21						10	0.20		英語系（學）		ENU0150			0		2.0				115	半			Introduction to TEFL </br>[ Program: The Inter-disciplinary Program of Technology-assisted Teaching Industry ]	B		0101			34	N		是						-9			羅美蘭		一 6-7 和平 工401	英語教學概論 </br>[ 學分學程：科技化教學產業學分學程 ]	二			2		25		必				50	建議修習輔系第一年時選修	1		ZU47
	LU25						4	0.16		翻譯所（學）		TIC9006			1		3.0				115	半			Interpreting (II) </br>[ Program: The Inter-disciplinary Program of Translation and Interpretation ]			0102			8	N			9		◎必須先修過【TIC9005  中英口譯（一）】			0			詹柏勻	大碩	一 2-4 和平 博403	中英口譯（二） </br>[ 學分學程：中英翻譯學分學程 ]						8		選				25		1		ZU65
	HU71						5	0.17		科技系（學）		ITC9014			0		3.0				115	半			Studies in Technology and Engineering Education for Elementary Schools			0103			6	N			9					-2			張玉山	大碩	二 6-8 和平 科技系TD301教室	小學科技與工程教育研究						4		選				30		1		
	LU21						10	0.20		英語系（學）		ENU0150			0		2.0				115	半			Introduction to TEFL </br>[ Program: The Inter-disciplinary Program of Technology-assisted Teaching Industry ]	C		0104			53	N		是						-7			劉宇挺		一 6-7 和平 科工學院會議室	英語教學概論 </br>[ 學分學程：科技化教學產業學分學程 ]	二			2		46		必				50	建議修習輔系第一年時選修	1		ZU47
	LU25						4	0.16		翻譯所（學）		TIC9003			1		3.0				115	半			Translation (II) </br>[ Program: The Inter-disciplinary Program of Translation and Interpretation ]			0105			7	N			9		◎必須先修過【TIC9002  中英筆譯（一）】			0			朱雯琪	大碩	五 6-8 和平 博403	中英筆譯（二） </br>[ 學分學程：中英翻譯學分學程 ]						7		選				25		1		ZU65
	HU71						5	0.14		科技系（學）		ITU0005			0		3.0				115	半			Basic Design </br>[ Program: The Specialization Program of Design and Technology ]			0106			0	N			1		◎限本系(含雙主修)修習◎限大一◎限甲班修習			0			簡佑宏	甲	二 7-9 和平 科技系TB310教室	基本設計 </br>[ 學分學程：設計與科技專業學分學程 ]	一			1		0		必				35		1		ZU8S
	HU71						5	0.14		科技系（學）		ITU2080			0		3.0				115	半			Products Design </br>[ Program: The Inter-disciplinary Program of STEM Innovation and Practices The Specialization Program of Design and Technology ]			0107			19	N								-1			簡佑宏		四 2-4 和平 科技系TB310教室	產品設計 </br>[ 學分學程：理工創新與實作學分學程 設計與科技專業學分學程 ]	三			3		18		選				35	設科組優先選課	1		ZU62/ZU8S
	LM21						10	0.33		英語系（碩）		ENC1117			0		3.0				115	半			Readings in British and American Literary History			0108			5	N		是	8		◎課程不開放上修			-1			楊志偉	碩博	一 2-4 和平 雲203	英美文學史選讀						4		選				30	The classroom is located on the 2nd floor of the Yunhe Building (Address: No. 1, Yunhe Street). Students from other departments or universities will need to apply for building access.	1		
	LM21						10	0.33		英語系（碩）		ENM1060			0		2.0				115	半			Research Practices of Literature and Cultural Studies (I)			0110			8	N		是			◎必須先修過【ENM1058  英文寫作與研究方法（二）】 ◎課程不開放上修			0			李秀娟		二 7-8 和平 雲203	文學與文化研究實作專題（一）						8		選				30	The classroom is located on the 2nd floor of the Yunhe Building (Address: No. 1, Yunhe Street). Students from other departments or universities will need to apply for building access.	1		
	LU21						2	0.04		英語系（學）		ENU0205			1		3.0				115	半			Classical Roots in English </br>[ Program: The Specialization Program of Linguistics ]			0111			19	N		是						-4			陳乃嫻		一 2-4 和平 科技系TB213教室	英語字根研究 </br>[ 學分學程：語言科學專業學分學程 ]	二			2		15		選				45		1		ZU6Q
	LM25						10	0.20		翻譯所（碩）		TIM0088			0		2.0				115	半			Introduction to Translation & Interpretation			0112			1	N					◎課程不開放上修			-1			廖柏森		一 6-7 和平 博403	口筆譯入門	一			1		0		必				50		1		
	LM21						10	0.33		英語系（碩）		ENC1022			2		3.0				115	半			Contemporary Western Drama			0113			2	N		是	8		◎課程不開放上修			0			戴宇呈	碩博	三 3-5 和平 雲203	當代西方戲劇						2		選				30	The classroom is located on the 2nd floor of the Yunhe Building (Address: No. 1, Yunhe Street). Students from other departments or universities will need to apply for building access.	1		
	HM71						3	0.10		科技系（碩）		ITM0082			0		3.0				115	半			Studies in Trends in Network Technology			0114			12	N					◎課程不開放上修			-2			蕭顯勝		二 7-9 和平 科技系TA509教室	網路科技趨勢研究						10		選				30		1		
	LM21						10	0.33		英語系（碩）		ENC1011			1		3.0				115	半			Major 20th-Century American Authors			0115			4	N		是	8		◎課程不開放上修			0			高瑪麗	碩博	三 7-9 和平 雲203	二十世紀美國重要作家						4		選				30	The classroom is located on the 2nd floor of the Yunhe Building (Address: No. 1, Yunhe Street). Students from other departments or universities will need to apply for building access.	1		
	LU21						2	0.07		英語系（學）		ENU0265			0		2.0				115	半			Beginning Japanese (I)	A		0116			15	N								-5			井郁子		一 3-4 和平 圖傳系一般教室	初級日文（一）	二			2		10		選				30		1		
	HD71						3	0.10		科技系（博）		ITD0036			0		3.0				115	半			Special Topics on E-learning Technology			0118			3	N					◎課程不開放上修			0			蕭顯勝		四 7-9 和平 科技系TB211教室	網路教學科技專題研究						3		選				30		1		
	LM21						10	0.33		英語系（碩）		ENM1057			0		2.0				115	半			English Writing and Research Methods (I)			0119			3	N		是			◎課程不開放上修			0			戴宇呈		四 6-7 和平 雲203	英文寫作與研究方法（一）						3		必				30	The classroom is located on the 2nd floor of the Yunhe Building (Address: No. 1, Yunhe Street). Students from other departments or universities will need to apply for building access.	1		
	LU21						10	0.33		英語系（學）		ENU0265			0		2.0				115	半			Beginning Japanese (I)	B		0120			33	N								-5			井郁子		三 8-9 和平 科技系TB213教室	初級日文（一）	二			2		28		選				30		1		
	LD21						10	0.33		英語系（博）		END1026			2		3.0				115	半			Special Topics in Contemporary Theory (I)			0121			3	N		是			◎課程不開放上修			0			黃涵榆		五 2-4 和平 雲203	當代理論專題研究（一）						3		選				30	The classroom is located on the 2nd floor of the Yunhe Building (Address: No. 1, Yunhe Street). Students from other departments or universities will need to apply for building access.	1		
	HD71						5	0.17		科技系（博）		ITD0010			0		3.0				115	半			Research Methodology			0122			1	N					◎課程不開放上修			0			張基成		五 2-4 和平 科技系TA513教室	研究方法論						1		必				30		1		
	HU71						5	0.14		科技系（學）		ITU0028			0		3.0				115	半			Image Processing </br>[ Program: The Inter-disciplinary Program of AI Digital Art ]			0123			0	N			2		◎限本系(含雙主修)修習◎限大一◎限乙班修習			0			張玉山	乙	四 2-4 和平 綜1001	電腦影像處理 </br>[ 學分學程：AI與數位藝術學分學程 ]	一			1		0		必				35		1		ZU63
	LM25						10	0.33		翻譯所（碩）		TIC8002			0		3.0				115	半			Translation Workshop: English into Chinese			0124			0	N			8		◎限外籍生修習 ◎課程不開放上修			0			賴慈芸	碩博	一 8-10 和平 博403	翻譯工作坊（英譯中）						0		選				30		1		
	LU21						5	0.11		英語系（學）		ENU0335			0		3.0				115	半			Language and Society </br>[ Program: The EMI Specialization Program of English Communication and Critical Thinking The Specialization Program of Linguistics ]			0125			42	N		是						-15			蘇席瑤		二 6-8 和平 科技系TB213教室	語言與社會 </br>[ 學分學程：英語表達、思辨與溝通專業學分學程 語言科學專業學分學程 ]	二			2		27		選				45		1		ZU6Q/ZU6S
	HU71						5	0.17		科技系（學）		ITUE210			0		2.0				115	半			Teaching Practicum: Living Technology(I)			0126			14	N					◎限 二階生 教育學程生 不佔名額生 登記修習生 可修			-10			張玉山		一 7-10 和平 科技系TD301教室	生活科技科教學實習（一）（教）	三			3		4		選				30	師資生優先選課	1		
	LM25						5	0.23		翻譯所（碩）		TIC0029			3		3.0				115	半			Studies of Translation & Interpretation Industries			0127			5	N			8		◎課程不開放上修			-2			陳子瑋	碩博	一 2-4 和平 博408	翻譯產業研究						3		選				22		1		
	LM21						10	0.33		英語系（碩）		ENC2066			0		3.0				115	半			Advanced Phonetics			0128			12	N		是	8		◎課程不開放上修			-4			甯俐馨	碩博	一 3-5 和平 雲202	高級語音學						8		選				30	The classroom is located on the 2nd floor of the Yunhe Building (Address: No. 1, Yunhe Street). Students from other departments or universities will need to apply for building access.	1		
